,playerID,birthYear,birthMonth,birthDay,nameFirst,nameLast
460,arroyru01,1950.0,6.0,19.0,Rudy,Arroyo
461,arrueer01,1990.0,3.0,25.0,Erisbel,Arruebarrena
462,arundha01,1855.0,2.0,8.0,Harry,Arundel
463,arundtu01,1862.0,6.0,30.0,Tug,Arundel
464,asadora01,1962.0,10.0,20.0,Randy,Asadoor
465,asbelji01,1914.0,6.0,22.0,Jim,Asbell
466,asbjoca01,1909.0,6.0,19.0,Casper,Asbjornson
467,ascanjo01,1985.0,5.0,2.0,Jose,Ascanio
468,ascheco01,1990.0,6.0,30.0,Cody,Asche
469,asencmi01,1980.0,9.0,29.0,Miguel,Asencio
470,ashburi01,1927.0,3.0,19.0,Richie,Ashburn
471,ashbyal01,1951.0,7.0,8.0,Alan,Ashby
472,ashbyan01,1967.0,7.0,11.0,Andy,Ashby
473,asheral01,1991.0,10.0,4.0,Alec,Asher
474,ashfotu01,1954.0,12.0,4.0,Tucker,Ashford
475,ashke01,1901.0,9.0,16.0,Ken,Ash
476,ashlebi01,1970.0,7.0,11.0,Billy,Ashley
477,ashlene01,1984.0,8.0,14.0,Nevin,Ashley
478,asmusto01,1878.0,9.0,26.0,Tom,Asmussen
479,asprobo01,1938.0,6.0,19.0,Bob,Aspromonte
480,asproke01,1931.0,9.0,22.0,Ken,Aspromonte
481,asselbr01,1953.0,9.0,23.0,Brian,Asselstine
482,assenpa01,1960.0,12.0,10.0,Paul,Assenmacher
483,astacez01,1979.0,11.0,4.0,Ezequiel,Astacio
484,astacpe01,1968.0,11.0,28.0,Pedro,Astacio
485,astrojo01,1922.0,9.0,1.0,Joe,Astroth
486,atchisc01,1976.0,3.0,29.0,Scott,Atchison
487,atchlju01,1973.0,9.0,5.0,Justin,Atchley
488,atherch01,1873.0,11.0,19.0,Charlie,Atherton
489,atherke01,1959.0,2.0,19.0,Keith,Atherton
490,atilalu01,1985.0,5.0,10.0,Luis,Atilano
491,atkinal01,1861.0,3.0,9.0,Al,Atkinson
492,atkinbi01,1954.0,10.0,4.0,Bill,Atkinson
493,atkined01,1851.0,,,Ed,Atkinson
494,atkinga01,1979.0,12.0,12.0,Garrett,Atkins
495,atkinja01,1921.0,3.0,10.0,James,Atkins
496,atkinle01,1904.0,6.0,4.0,Lefty,Atkinson
497,atkinmi01,1985.0,10.0,1.0,Mitch,Atkins
498,atkinto01,1887.0,12.0,9.0,Tommy,Atkins
499,attredi01,1897.0,4.0,8.0,Dick,Attreau
500,atwelto01,1924.0,3.0,8.0,Toby,Atwell
501,atwoobi01,1911.0,9.0,25.0,Bill,Atwood
502,atzja01,1879.0,7.0,1.0,John,Atz
503,aubreha01,1881.0,7.0,5.0,Chub,Aubrey
504,aubremi01,1982.0,4.0,15.0,Michael,Aubrey
505,aucoide01,1970.0,3.0,27.0,Derek,Aucoin
506,auderi01,1971.0,7.0,13.0,Rich,Aude
507,auerbri01,1950.0,2.0,15.0,Rick,Auerbach
508,augenbr01,1986.0,7.0,11.0,Bryan,Augenstein
509,augusda01,1949.0,11.0,28.0,Dave,Augustine
510,augusdo01,1963.0,7.0,3.0,Don,August
511,augusje01,1952.0,7.0,24.0,Jerry,Augustine
512,aukerel01,1910.0,9.0,21.0,Elden,Auker
513,auldsle01,1920.0,12.0,28.0,Tex,Aulds
514,aultdo01,1950.0,3.0,9.0,Doug,Ault
515,aumonph01,1989.0,1.0,7.0,Phillippe,Aumont
516,aurilri01,1971.0,9.0,2.0,Rich,Aurilia
517,ausanjo01,1965.0,12.0,9.0,Joe,Ausanio
518,ausmubr01,1969.0,4.0,14.0,Brad,Ausmus
519,austde01,1940.0,11.0,25.0,Dennis,Aust
520,austihe01,1844.0,10.0,,Henry,Austin
521,austije01,1976.0,10.0,19.0,Jeff,Austin
522,austiji01,1879.0,12.0,8.0,Jimmy,Austin
523,austiji02,1963.0,12.0,7.0,Jim,Austin
524,austiri01,1946.0,10.0,27.0,Rick,Austin
525,autryal01,1952.0,2.0,29.0,Al,Autry
526,autrych01,1885.0,1.0,2.0,Chick,Autry
527,autrych02,1903.0,3.0,5.0,Chick,Autry
528,avenbr01,1972.0,3.0,4.0,Bruce,Aven
529,averiea01,1902.0,5.0,21.0,Earl,Averill
530,averiea02,1931.0,9.0,9.0,Earl,Averill
531,averyst01,1970.0,4.0,14.0,Steve,Avery
532,averyxa01,1990.0,1.0,1.0,Xavier,Avery
533,avilaal01,1987.0,1.0,29.0,Alex,Avila
534,avilabo01,1924.0,4.0,2.0,Bobby,Avila
535,avilalu01,1989.0,7.0,19.0,Luis,Avilan
536,avilemi01,1981.0,3.0,13.0,Mike,Aviles
537,avilera01,1952.0,1.0,22.0,Ramon,Aviles
538,avreaja01,1920.0,7.0,6.0,Jay,Avrea
539,axelrdy01,1985.0,7.0,30.0,Dylan,Axelrod
540,axforjo01,1983.0,4.0,1.0,John,Axford
541,ayalabe01,1951.0,2.0,7.0,Benny,Ayala
542,ayalabo01,1969.0,7.0,8.0,Bobby,Ayala
543,ayalalu01,1978.0,1.0,12.0,Luis,Ayala
544,aybarer01,1984.0,1.0,14.0,Erick,Aybar
545,aybarma01,1972.0,5.0,4.0,Manny,Aybar
546,aybarwi01,1983.0,3.0,9.0,Willy,Aybar
547,aydelja01,1861.0,7.0,6.0,Jake,Aydelott
548,ayersbi01,1919.0,9.0,27.0,Bill,Ayers
549,ayersdo01,1891.0,5.0,21.0,Doc,Ayers
550,aylwadi01,1925.0,6.0,4.0,Dick,Aylward
551,ayraubo01,1966.0,4.0,27.0,Bob,Ayrault
552,ayraujo01,1971.0,10.0,8.0,Joe,Ayrault
553,azcuejo01,1939.0,8.0,18.0,Joe,Azcue
554,azocaos01,1965.0,2.0,21.0,Oscar,Azocar
555,babbch01,1873.0,2.0,20.0,Charlie,Babb
556,babcobo01,1949.0,8.0,25.0,Bob,Babcock
557,babelo01,1928.0,1.0,11.0,Loren,Babe
558,babicjo01,1913.0,5.0,14.0,Johnny,Babich
559,babinch01,1895.0,5.0,4.0,Charlie,Babington
560,babitsh01,1959.0,3.0,9.0,Shooty,Babitt
561,backebr01,1978.0,4.0,5.0,Brandon,Backe
562,backmle01,1888.0,3.0,20.0,Les,Backman
563,backmwa01,1959.0,9.0,22.0,Wally,Backman
564,baconed01,1895.0,4.0,8.0,Eddie,Bacon
565,bacsimi01,1952.0,4.0,1.0,Mike,Bacsik
566,bacsimi02,1977.0,11.0,11.0,Mike,Bacsik
567,baczefr01,1926.0,5.0,15.0,Fred,Baczewski
568,badenbu01,1983.0,2.0,8.0,Burke,Badenhop
569,baderar01,1886.0,9.0,21.0,Art,Bader
570,baderlo01,1888.0,4.0,27.0,King,Bader
571,badgrre01,1902.0,12.0,1.0,Red,Badgro
572,baeched01,1907.0,5.0,15.0,Ed,Baecht
573,baekch01,1980.0,5.0,29.0,Cha-Seung,Baek
574,baergca01,1968.0,11.0,4.0,Carlos,Baerga
575,baezbe01,1977.0,5.0,6.0,Benito,Baez
576,baezda01,1977.0,9.0,10.0,Danys,Baez
577,baezja01,1992.0,12.0,1.0,Javier,Baez
578,baezjo01,1953.0,12.0,31.0,Jose,Baez
579,baezke01,1967.0,1.0,10.0,Kevin,Baez
580,baezpe01,1988.0,3.0,11.0,Pedro,Baez
581,bagbyji01,1889.0,10.0,5.0,Jim,Bagby
582,bagbyji02,1916.0,9.0,8.0,Jim,Bagby
583,bagwebi01,1895.0,2.0,24.0,Bill,Bagwell
584,bagweje01,1968.0,5.0,27.0,Jeff,Bagwell
585,bahnsst01,1944.0,12.0,15.0,Stan,Bahnsen
586,bahred01,1919.0,10.0,16.0,Ed,Bahr
587,bahrefr01,1858.0,,,Frank,Bahret
588,baichgr01,1889.0,12.0,10.0,Grover,Baichley
589,bailean01,1984.0,5.0,31.0,Andrew,Bailey
590,bailebi01,1888.0,4.0,12.0,Bill,Bailey
591,bailebi02,1881.0,11.0,19.0,Bill,Bailey
592,bailebo01,1942.0,10.0,13.0,Bob,Bailey
593,baileco01,1971.0,1.0,24.0,Cory,Bailey
594,baileed01,1931.0,4.0,15.0,Ed,Bailey
595,bailefr01,1895.0,8.0,16.0,Fred,Bailey
596,bailege01,1893.0,11.0,25.0,Gene,Bailey
597,baileha01,1876.0,11.0,24.0,Harvey,Bailey
598,baileho01,1957.0,7.0,31.0,Howard,Bailey
599,baileho02,1986.0,5.0,3.0,Homer,Bailey
600,baileje01,1978.0,11.0,19.0,Jeff,Bailey
601,baileji01,1934.0,12.0,16.0,Jim,Bailey
602,baileki01,1869.0,11.0,22.0,King,Bailey
603,bailema01,1961.0,11.0,4.0,Mark,Bailey
604,bailero01,1970.0,10.0,3.0,Roger,Bailey
605,bailesc01,1961.0,12.0,18.0,Scott,Bailes
606,bailest01,1942.0,2.0,12.0,Steve,Bailey
607,bailesw01,1895.0,2.0,12.0,Sweetbread,Bailey
608,bailobo01,1951.0,7.0,10.0,Bob,Bailor
609,baineha01,1959.0,3.0,15.0,Harold,Baines
610,bainlo01,1922.0,7.0,4.0,Loren,Bain
611,bairdal01,1895.0,6.0,2.0,Al,Baird
612,bairdbo01,1940.0,1.0,16.0,Bob,Baird
613,bairddo01,1891.0,9.0,27.0,Doug,Baird
614,bairdo01,1949.0,8.0,22.0,Doug,Bair
615,baislje01,1982.0,12.0,19.0,Jeff,Baisley
616,bajenje01,1978.0,3.0,21.0,Jeff,Bajenaru
617,bakelje01,1864.0,4.0,17.0,Jersey,Bakley
618,bakenda01,1945.0,3.0,5.0,Dave,Bakenhaster
619,bakeral01,1906.0,2.0,28.0,Al,Baker
620,bakerbi01,1911.0,2.0,22.0,Bill,Baker
621,bakerbo01,1878.0,7.0,17.0,Bock,Baker
622,bakerch01,1856.0,1.0,15.0,Charlie,Baker
623,bakerch02,1952.0,12.0,6.0,Chuck,Baker
624,bakerda01,1956.0,11.0,25.0,Dave,Baker
625,bakerde01,1892.0,5.0,3.0,Del,Baker
626,bakerdo01,1961.0,4.0,3.0,Doug,Baker
627,bakerdu01,1949.0,6.0,15.0,Dusty,Baker
628,bakerer01,1875.0,8.0,8.0,Ernie,Baker
629,bakerfl01,1916.0,10.0,10.0,Floyd,Baker
630,bakerfr01,1886.0,3.0,13.0,Home Run,Baker
631,bakerfr02,1944.0,1.0,11.0,Frank,Baker
632,bakerfr03,1946.0,10.0,29.0,Frank,Baker
633,bakerge01,1857.0,8.0,20.0,George,Baker
634,bakerge02,1925.0,6.0,15.0,Gene,Baker
635,bakerho01,1888.0,3.0,1.0,Howard,Baker
636,bakerja01,1950.0,5.0,4.0,Jack,Baker
637,bakerje01,1888.0,6.0,3.0,Jesse,Baker
638,bakerje02,1895.0,3.0,4.0,Jesse,Baker
639,bakerje03,1981.0,6.0,21.0,Jeff,Baker
640,bakerjo01,1981.0,1.0,20.0,John,Baker
641,bakerki01,1869.0,6.0,24.0,Kirtley,Baker
642,bakerne01,1904.0,4.0,30.0,Neal,Baker
643,bakerno01,1862.0,10.0,14.0,Norm,Baker
644,bakerph01,1856.0,9.0,19.0,Phil,Baker
645,bakersc01,1970.0,5.0,18.0,Scott,Baker
646,bakersc02,1981.0,9.0,19.0,Scott,Baker
647,bakerst01,1956.0,8.0,30.0,Steve,Baker
648,bakerto01,1913.0,6.0,11.0,Tom,Baker
649,bakerto02,1934.0,5.0,6.0,Tom,Baker
650,bakertr01,1891.0,11.0,7.0,Tracy,Baker
651,bakopa01,1972.0,6.0,20.0,Paul,Bako
652,balasmi01,1910.0,5.0,9.0,Mike,Balas
653,balazjo01,1950.0,11.0,24.0,John,Balaz
654,balbost01,1957.0,1.0,16.0,Steve,Balboni
655,balcebo01,1925.0,8.0,1.0,Bobby,Balcena
656,baldero01,1981.0,9.0,25.0,Rocco,Baldelli
657,baldsja01,1936.0,10.0,16.0,Jack,Baldschun
658,baldwbi01,1948.0,6.0,9.0,Billy,Baldwin
659,baldwda01,1938.0,3.0,30.0,Dave,Baldwin
660,baldwfr01,1928.0,12.0,25.0,Frank,Baldwin
661,baldwha01,1900.0,6.0,3.0,Harry,Baldwin
662,baldwhe01,1894.0,6.0,13.0,Henry,Baldwin
663,baldwja01,1971.0,7.0,15.0,James,Baldwin
664,baldwje01,1965.0,9.0,5.0,Jeff,Baldwin
665,baldwki01,1864.0,11.0,1.0,Kid,Baldwin
666,baldwla01,1859.0,4.0,8.0,Lady,Baldwin
667,baldwma01,1863.0,10.0,29.0,Mark,Baldwin
668,baldwof01,1881.0,11.0,3.0,Orson,Baldwin
669,baldwre01,1954.0,8.0,19.0,Reggie,Baldwin
670,baldwri01,1953.0,6.0,1.0,Rick,Baldwin
671,balejo01,1974.0,5.0,22.0,John,Bale
672,balenmi01,1886.0,7.0,3.0,Mike,Balenti
673,balenwl01,1984.0,7.0,2.0,Wladimir,Balentien
674,balesco01,1986.0,6.0,6.0,Collin,Balester
675,balesle01,1944.0,12.0,4.0,Lee,Bales
676,balfogr01,1977.0,12.0,30.0,Grant,Balfour
677,ballaje01,1963.0,8.0,13.0,Jeff,Ballard
678,ballar01,1872.0,4.0,,Art,Ball
679,balleja01,1960.0,10.0,6.0,Jay,Baller
680,ballepe01,1894.0,2.0,6.0,Pelham,Ballenger
681,ballima01,1949.0,1.0,31.0,Mark,Ballinger
682,ballje01,1969.0,4.0,17.0,Jeff,Ball
683,ballji01,1884.0,2.0,22.0,Jim,Ball
684,ballne01,1881.0,4.0,22.0,Neal,Ball
685,ballowi01,1897.0,11.0,30.0,Win,Ballou
686,balsato01,1937.0,11.0,21.0,Tony,Balsamo
687,bambege01,1923.0,8.0,1.0,George,Bamberger
688,bambeha01,1924.0,10.0,29.0,Hal,Bamberger
689,banckst01,1853.0,,,Studs,Bancker
690,bancrda01,1891.0,4.0,20.0,Dave,Bancroft
691,bancrfr99,1846.0,5.0,9.0,Frank,Bancroft
692,bandoch01,1956.0,2.0,4.0,Chris,Bando
693,bandosa01,1944.0,2.0,13.0,Sal,Bando
694,bandyje01,1990.0,3.0,26.0,Jett,Bandy
695,baneed01,1952.0,3.0,22.0,Eddie,Bane
696,baneydi01,1946.0,11.0,1.0,Dick,Baney
697,banisje01,1964.0,1.0,15.0,Jeff,Banister
698,bankhda01,1920.0,5.0,3.0,Dan,Bankhead
699,bankhsc01,1963.0,7.0,31.0,Scott,Bankhead
700,banksbi01,1874.0,2.0,26.0,Bill,Yerrick
701,banksbr01,1970.0,9.0,28.0,Brian,Banks
702,bankser01,1931.0,1.0,31.0,Ernie,Banks
703,banksev01,1893.0,5.0,25.0,Bill,Bankston
704,banksge01,1938.0,9.0,24.0,George,Banks
705,banksjo01,1982.0,7.0,18.0,Josh,Banks
706,bankswe01,1983.0,11.0,23.0,Wes,Bankston
707,bankswi01,1969.0,2.0,27.0,Willie,Banks
708,bannial01,1951.0,9.0,3.0,Alan,Bannister
709,bannibr01,1981.0,2.0,28.0,Brian,Bannister
710,bannifl01,1955.0,6.0,10.0,Floyd,Bannister
711,banniji01,1865.0,6.0,11.0,Jim,Banning
712,bannoji01,1871.0,5.0,5.0,Jimmy,Bannon
713,bannoto01,1869.0,5.0,8.0,Tom,Bannon
714,bantaja01,1925.0,6.0,24.0,Jack,Banta
715,bantzbr01,1987.0,1.0,7.0,Brandon,Bantz
716,banuema01,1991.0,3.0,13.0,Manny,Banuelos
717,baptitr01,1971.0,12.0,30.0,Travis,Baptist
718,barajro01,1975.0,9.0,5.0,Rod,Barajas
719,barbare01,1920.0,6.0,20.0,Red,Barbary
720,barbawa01,1891.0,8.0,11.0,Walter,Barbare
721,barbebr01,1967.0,8.0,16.0,Bret,Barberie
722,barbebr02,1973.0,3.0,4.0,Brian,Barber
723,barbech01,1854.0,,,Charlie,Barber
724,barbeda01,1905.0,5.0,7.0,Dave,Barbee
725,barbefr01,1882.0,2.0,3.0,Frank,Barberich
726,barbeja01,1882.0,6.0,10.0,Jap,Barbeau
727,barbest01,1938.0,2.0,22.0,Steve,Barber
728,barbest02,1948.0,3.0,13.0,Steve,Barber
729,barbetu01,1893.0,7.0,9.0,Turner,Barber
730,barbiji01,1941.0,9.0,15.0,Jim,Barbieri
731,barcelo01,1977.0,8.0,10.0,Lorenzo,Barcelo
732,barclcu01,1931.0,8.0,22.0,Curt,Barclay
733,barclge01,1876.0,5.0,16.0,George,Barclay
734,bardda01,1985.0,6.0,25.0,Daniel,Bard
735,bardebr01,1981.0,4.0,2.0,Brian,Barden
736,bardjo01,1978.0,3.0,30.0,Josh,Bard
737,barera01,1949.0,4.0,15.0,Ray,Bare
738,barfije01,1959.0,10.0,29.0,Jesse,Barfield
739,barfijo01,1964.0,10.0,15.0,John,Barfield
740,barfijo02,1982.0,12.0,17.0,Josh,Barfield
741,barfocl01,1891.0,7.0,8.0,Clyde,Barfoot
742,bargagr01,1959.0,1.0,27.0,Greg,Bargar
743,bargecy01,1885.0,5.0,18.0,Cy,Barger
744,barkbr01,1968.0,8.0,26.0,Brian,Bark
745,barkeal01,1839.0,1.0,18.0,Al,Barker
746,barkean01,1974.0,9.0,5.0,Andy,Barkett
747,barkegl01,1971.0,5.0,10.0,Glen,Barker
748,barkeke01,1975.0,7.0,26.0,Kevin,Barker
749,barkele01,1955.0,7.0,27.0,Len,Barker
750,barkera01,1936.0,3.0,12.0,Ray,Barker
751,barkeri01,1972.0,10.0,29.0,Richie,Barker
752,barkese01,1980.0,5.0,26.0,Sean,Barker
753,barklbr01,1975.0,12.0,8.0,Brian,Barkley
754,barklje01,1959.0,11.0,21.0,Jeff,Barkley
755,barklre01,1912.0,9.0,19.0,Red,Barkley
756,barklsa01,1858.0,5.0,24.0,Sam,Barkley
757,barlial99,1915.0,4.0,2.0,Al,Barlick
758,barlomi01,1948.0,4.0,30.0,Mike,Barlow
759,barloto01,1852.0,,,Tom,Barlow
760,barmebr01,1929.0,10.0,23.0,Bruce,Barmes
761,barmecl01,1979.0,3.0,6.0,Clint,Barmes
762,barnaba01,1915.0,3.0,2.0,Babe,Barna
763,barnach01,1900.0,6.0,12.0,Charlie,Barnabe
764,barneau01,1989.0,12.0,28.0,Austin,Barnes
765,barnebi01,1858.0,4.0,13.0,Bill,Barnes
766,barnebo01,1902.0,1.0,6.0,Bob,Barnes
767,barnebr01,1967.0,3.0,25.0,Brian,Barnes
768,barnebr02,1986.0,5.0,15.0,Brandon,Barnes
769,barneda01,1985.0,11.0,8.0,Darwin,Barney
770,barneed01,1890.0,1.0,23.0,Ed,Barney
771,barneep01,1900.0,12.0,1.0,Eppie,Barnes
772,barnefr01,1900.0,1.0,9.0,Frank,Barnes
773,barnefr02,1926.0,8.0,26.0,Frank,Barnes
774,barneho01,1900.0,1.0,31.0,Honey,Barnes
775,barneje01,1892.0,8.0,26.0,Jesse,Barnes
776,barnejo01,1976.0,4.0,24.0,John,Barnes
777,barneju01,1911.0,12.0,1.0,Junie,Barnes
778,barnela01,1974.0,7.0,23.0,Larry,Barnes
779,barnelu01,1947.0,4.0,28.0,Lute,Barnes
780,barnema01,1990.0,6.0,17.0,Matt,Barnes
781,barnere01,1903.0,12.0,25.0,Red,Barnes
782,barnere02,1924.0,12.0,19.0,Rex,Barney
783,barneri01,1959.0,7.0,21.0,Rich,Barnes
784,barnero01,1850.0,5.0,8.0,Ross,Barnes
785,barnesa01,1899.0,12.0,18.0,Sam,Barnes
786,barnesc01,1987.0,9.0,5.0,Scott,Barnes
787,barnesk01,1957.0,3.0,3.0,Skeeter,Barnes
788,barnevi01,1897.0,3.0,5.0,Virgil,Barnes
789,barnhcl01,1895.0,12.0,29.0,Clyde,Barnhart
790,barnhed01,1904.0,9.0,16.0,Edgar,Barnhart
791,barnhle01,1905.0,2.0,23.0,Les,Barnhart
792,barnhtu01,1991.0,1.0,7.0,Tucker,Barnhart
793,barnhvi01,1922.0,9.0,1.0,Vic,Barnhart
794,barnibi01,1853.0,1.0,26.0,Billy,Barnie
795,barnige01,1917.0,8.0,26.0,George,Barnicle
796,barnoed01,1943.0,8.0,23.0,Ed,Barnowski
797,barnwch01,1979.0,3.0,1.0,Chris,Barnwell
798,barojsa01,1957.0,6.0,16.0,Salome,Barojas
799,baronda01,1983.0,4.0,24.0,Daniel,Barone
800,barondi01,1932.0,10.0,13.0,Dick,Barone
801,baronst01,1990.0,12.0,7.0,Steve,Baron
802,barracu01,1932.0,6.0,20.0,Cuno,Barragan
803,barrage01,1956.0,10.0,19.0,German,Barranca
804,barraky01,1990.0,5.0,23.0,Kyle,Barraclough
805,barrbo01,1856.0,12.0,,Bob,Barr
806,barrbo02,1908.0,3.0,12.0,Bob,Barr
807,barre01,,,,John,Barrett
808,barreaa01,1988.0,1.0,2.0,Aaron,Barrett
809,barrebi01,,,,Bill,Barrett
810,barrebi02,1900.0,5.0,28.0,Bill,Barrett
811,barrebo01,1899.0,1.0,27.0,Bob,Barrett
812,barredi01,1906.0,9.0,28.0,Dick,Barrett
813,barrefr01,1913.0,7.0,1.0,Frank,Barrett
814,barreji01,1875.0,3.0,28.0,Jimmy,Barrett
815,barrejo01,1915.0,12.0,18.0,Johnny,Barrett
816,barrema01,1860.0,11.0,,Marty,Barrett
817,barrema02,1958.0,6.0,23.0,Marty,Barrett
818,barremi01,1976.0,10.0,22.0,Michael,Barrett
819,barrere01,1915.0,2.0,14.0,Red,Barrett
820,barreti01,1961.0,1.0,24.0,Tim,Barrett
821,barreto01,1960.0,4.0,2.0,Tom,Barrett
822,barrifr01,1953.0,6.0,10.0,Francisco,Barrios
823,barrijo01,1957.0,6.0,26.0,Jose,Barrios
824,barrima01,1974.0,9.0,21.0,Manuel,Barrios
825,barriyh01,1991.0,12.0,1.0,Yhonathan,Barrios
826,barrji01,1948.0,2.0,10.0,Jim,Barr
827,barrocu01,1883.0,10.0,20.0,Cuke,Barrows
828,barroed99,1868.0,5.0,10.0,Ed,Barrow
829,barrofr01,1844.0,10.0,22.0,Frank,Barrows
830,barrofr02,1890.0,8.0,6.0,Frank,Barron
831,barrore01,1900.0,6.0,21.0,Red,Barron
832,barroto01,1966.0,8.0,17.0,Tony,Barron
833,barrsc01,1886.0,10.0,6.0,Scotty,Barr
834,barrst01,1951.0,9.0,8.0,Steve,Barr
835,barryed01,1882.0,10.0,2.0,Ed,Barry
836,barryha01,1891.0,3.0,26.0,Hardin,Barry
837,barryja01,1887.0,4.0,26.0,Jack,Barry
838,barryje01,1969.0,9.0,22.0,Jeff,Barry
839,barryke01,1978.0,8.0,18.0,Kevin,Barry
840,barryri01,1940.0,9.0,12.0,Rich,Barry
841,barrysh01,1878.0,10.0,27.0,Shad,Barry
842,barryto01,1879.0,4.0,10.0,Tom,Barry
843,bartedi01,1907.0,11.0,22.0,Dick,Bartell
844,barteki01,1972.0,7.0,21.0,Kimera,Bartee
845,barthbo01,1924.0,7.0,15.0,Bob,Barthelson
846,barthji01,1984.0,1.0,6.0,Jimmy,Barthmaier
847,barthjo01,1882.0,4.0,14.0,John,Barthold
848,barthle01,1903.0,4.0,4.0,Les,Bartholomew
849,bartito01,1932.0,5.0,9.0,Tony,Bartirome
850,bartlbi01,1885.0,1.0,8.0,Bill,Bartley
851,bartlbo01,1920.0,2.0,11.0,Boyd,Bartley
852,bartlir01,1914.0,6.0,27.0,Irv,Bartling
853,bartlja01,1979.0,10.0,30.0,Jason,Bartlett
854,bartobo01,1941.0,7.0,30.0,Bob,Barton
855,bartobr01,1982.0,4.0,25.0,Brian,Barton
856,bartocl01,1979.0,9.0,5.0,Cliff,Bartosh
857,bartoda01,1917.0,3.0,24.0,Dave,Bartosch
858,bartoda02,1985.0,8.0,16.0,Daric,Barton
859,bartoha01,1875.0,1.0,20.0,Harry,Barton
860,bartosh01,1963.0,5.0,14.0,Shawn,Barton
861,bartovi01,1908.0,2.0,1.0,Vince,Barton
862,bartsch01,1865.0,3.0,13.0,Charlie,Bartson
863,barziph01,1979.0,1.0,25.0,Philip,Barzilla
864,basakch01,1978.0,12.0,6.0,Chris,Basak
865,basgamo01,1922.0,2.0,8.0,Monty,Basgall
866,bashaal01,1888.0,8.0,22.0,Al,Bashang
867,bashowa01,1909.0,10.0,6.0,Walt,Bashore
868,basined01,1922.0,11.0,4.0,Eddie,Basinski
869,baskeji01,1887.0,12.0,10.0,Jim,Baskette
870,bassan01,1987.0,11.0,1.0,Anthony,Bass
871,bassbr01,1982.0,1.0,6.0,Brian,Bass
872,bassdi01,1906.0,7.0,7.0,Dick,Bass
873,bassdo01,1898.0,12.0,4.0,Doc,Bass
874,bassech01,1863.0,2.0,9.0,Charley,Bassett
875,bassich01,1989.0,2.0,22.0,Chris,Bassitt
876,bassjo01,1848.0,,,John,Bass
877,basske01,1959.0,5.0,12.0,Kevin,Bass
878,bassljo01,1895.0,6.0,3.0,Johnny,Bassler
879,bassno01,1939.0,1.0,21.0,Norm,Bass
880,bassra01,1954.0,3.0,13.0,Randy,Bass
881,bastaan01,1985.0,9.0,21.0,Antonio,Bastardo
882,bastich01,1858.0,3.0,2.0,Charlie,Bastian
883,batchem01,1880.0,1.0,21.0,Emil,Batch
884,batchjo01,1898.0,7.0,11.0,Joe,Batchelder
885,batchri01,1967.0,4.0,8.0,Rich,Batchelor
886,batemjo01,1940.0,7.0,21.0,John,Bateman
887,batesaa01,1984.0,3.0,10.0,Aaron,Bates
888,batesbi01,1963.0,12.0,7.0,Billy,Bates
889,batesbu01,1912.0,3.0,16.0,Bud,Bates
890,batesch01,1907.0,9.0,17.0,Charlie,Bates
891,batesde01,1940.0,6.0,12.0,Del,Bates
892,batesdi01,1945.0,10.0,7.0,Dick,Bates
893,batesfr01,1876.0,9.0,28.0,Frank,Bates
894,batesja01,1971.0,1.0,5.0,Jason,Bates
895,batesjo01,1868.0,5.0,28.0,John,Bates
896,batesjo02,1882.0,8.0,21.0,Johnny,Bates
897,batesra01,1890.0,2.0,8.0,Ray,Bates
898,bathebi01,1960.0,10.0,14.0,Bill,Bathe
899,batiske01,1966.0,10.0,21.0,Kevin,Batiste
900,batiski01,1968.0,3.0,15.0,Kim,Batiste
901,batismi01,1971.0,2.0,19.0,Miguel,Batista
902,batisra01,1945.0,11.0,25.0,Rafael,Batista
903,batisto01,1973.0,12.0,9.0,Tony,Batista
904,batscbi01,1892.0,5.0,18.0,Bill,Batsch
905,battala01,1876.0,5.0,1.0,Larry,Battam
906,batteea01,1935.0,1.0,5.0,Earl,Battey
907,battege01,1891.0,10.0,7.0,George,Batten
908,battijo01,1853.0,11.0,11.0,Joe,Battin
909,battlal01,1968.0,11.0,29.0,Allen,Battle
910,battlho01,1972.0,3.0,25.0,Howard,Battle
911,battlji01,1901.0,3.0,26.0,Jim,Battle
912,battoch01,1954.0,8.0,24.0,Chris,Batton
913,battsma01,1921.0,10.0,16.0,Matt,Batts
914,baueral01,1859.0,8.0,7.0,Al,Bauer
915,bauerha01,1922.0,7.0,31.0,Hank,Bauer
916,bauerlo01,1898.0,11.0,30.0,Lou,Bauer
917,bauerri01,1977.0,1.0,10.0,Rick,Bauer
918,bauerru01,1914.0,5.0,10.0,Russ,Bauers
919,bauertr01,1991.0,1.0,17.0,Trevor,Bauer
920,baughju01,1974.0,8.0,1.0,Justin,Baughman
921,baumafr01,1933.0,7.0,1.0,Frank,Baumann
922,baumapa01,1885.0,12.0,20.0,Paddy,Baumann
923,baumeji01,1931.0,1.0,29.0,Jim,Baumer
924,baumgge01,1891.0,7.0,22.0,George,Baumgardner
925,baumgha01,1892.0,10.0,6.0,Harry,Baumgartner
926,baumgjo01,1931.0,5.0,29.0,John,Baumgartner
927,baumgro01,1955.0,5.0,27.0,Ross,Baumgarten
928,baumgst01,1894.0,12.0,14.0,Stan,Baumgartner
929,baumhfr01,1918.0,10.0,7.0,Frank,Baumholtz
930,bausege01,1869.0,3.0,22.0,George,Bausewine
931,bautaed01,1935.0,1.0,6.0,Ed,Bauta
